Datetime,Satellite,Mean (mg m-3),Min (mg m-3),Max (mg m-3),Pixel Coverage (%),URL
2021-04-04T09:29:00.000+00:00,S3B,10.4736,8.88064,11.53448,12,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210404T092957_sui_zug.tif
2021-04-06T10:18:00.000+00:00,S3B,10.15495,7.55031,13.35301,49,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210406T101834_sui_zug.tif
2021-04-08T09:26:00.000+00:00,S3B,10.2026,9.22718,10.86561,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210408T092612_sui_zug.tif
2021-04-15T09:44:00.000+00:00,S3B,8.53201,5.78503,9.97123,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210415T094453_sui_zug.tif
2021-04-14T10:11:00.000+00:00,S3B,9.95199,8.08951,11.53216,10,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210414T101104_sui_zug.tif
2021-04-19T09:41:00.000+00:00,S3B,9.39513,9.16476,9.7883,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210419T094110_sui_zug.tif
2021-04-22T10:03:00.000+00:00,S3B,10.89872,9.86453,12.07194,35,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210422T100337_sui_zug.tif
2021-04-23T09:37:00.000+00:00,S3B,11.94462,9.85799,13.85737,31,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210423T093726_sui_zug.tif
2021-04-27T09:33:00.000+00:00,S3B,10.62319,9.04314,12.0881,32,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210427T093342_sui_zug.tif
2021-04-30T09:56:00.000+00:00,S3B,11.09057,11.09057,11.09057,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210430T095609_sui_zug.tif
2021-05-03T10:18:00.000+00:00,S3B,10.24559,8.38187,12.07042,63,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210503T101836_sui_zug.tif
2021-05-09T09:22:00.000+00:00,S3B,8.63904,8.2711,9.1367,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210509T092231_sui_zug.tif
2021-05-20T09:37:00.000+00:00,S3B,5.78261,4.64274,7.99957,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210520T093729_sui_zug.tif
2021-05-28T09:30:00.000+00:00,S3B,8.46836,8.46836,8.46836,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210528T093002_sui_zug.tif
2021-05-30T10:18:00.000+00:00,S3B,7.63205,5.5459,8.37915,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210530T101840_sui_zug.tif
2021-06-15T10:03:00.000+00:00,S3B,5.02139,2.67246,8.33033,7,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210615T100345_sui_zug.tif
2021-06-30T10:15:00.000+00:00,S3B,8.72963,7.77875,9.90314,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210630T101500_sui_zug.tif
2021-07-09T09:41:00.000+00:00,S3B,7.17962,6.54202,7.98415,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210709T094120_sui_zug.tif
2021-07-16T10:00:00.000+00:00,S3B,8.52111,7.55859,9.85435,10,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210716T100002_sui_zug.tif
2021-07-31T10:11:00.000+00:00,S3B,7.43584,7.43584,7.43584,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210731T101117_sui_zug.tif
2021-08-05T09:41:00.000+00:00,S3B,9.02208,8.38316,9.92773,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210805T094122_sui_zug.tif
2021-08-09T09:37:00.000+00:00,S3B,9.44185,8.20501,10.56702,40,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210809T093738_sui_zug.tif
2021-08-12T10:00:00.000+00:00,S3B,8.38328,6.5617,9.61931,48,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210812T100004_sui_zug.tif
2021-08-23T10:15:00.000+00:00,S3B,9.0084,8.38419,10.7602,23,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210823T101502_sui_zug.tif
2021-08-27T10:11:00.000+00:00,S3B,8.61659,6.55006,9.63486,36,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210827T101118_sui_zug.tif
2021-08-31T10:07:00.000+00:00,S3B,9.21301,8.24255,10.5386,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210831T100733_sui_zug.tif
2021-09-01T09:41:00.000+00:00,S3B,9.8684,8.6368,12.43851,51,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210901T094122_sui_zug.tif
2021-09-02T09:15:00.000+00:00,S3B,10.66539,8.91336,12.32578,22,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210902T091511_sui_zug.tif
2021-09-04T10:03:00.000+00:00,S3B,9.17931,8.36978,10.64841,69,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210904T100348_sui_zug.tif
2021-09-05T09:37:00.000+00:00,S3B,9.61223,8.42059,10.9539,57,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210905T093737_sui_zug.tif
2021-09-08T10:00:00.000+00:00,S3B,7.46457,6.33697,8.51816,34,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210908T100004_sui_zug.tif
2021-09-13T09:30:00.000+00:00,S3B,9.21537,8.44096,9.74566,8,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210913T093008_sui_zug.tif
2021-09-24T09:45:00.000+00:00,S3B,8.10611,5.33912,9.74232,54,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210924T094504_sui_zug.tif
2021-09-29T09:15:00.000+00:00,S3B,9.71359,9.10519,10.27701,6,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20210929T091507_sui_zug.tif
2021-10-01T10:03:00.000+00:00,S3B,8.31624,5.95213,10.68391,63,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20211001T100344_sui_zug.tif
2021-10-06T09:33:00.000+00:00,S3B,8.71303,6.48618,10.75994,16,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20211006T093348_sui_zug.tif
2021-10-13T09:52:00.000+00:00,S3B,7.51957,7.51957,7.51957,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20211013T095229_sui_zug.tif
2021-10-14T09:26:00.000+00:00,S3B,9.6824,8.37248,11.43573,27,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20211014T092618_sui_zug.tif
2021-10-24T10:07:00.000+00:00,S3B,9.38169,6.72192,12.2543,32,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20211024T100726_sui_zug.tif
2021-10-18T09:22:00.000+00:00,S3B,9.78741,8.74838,11.36825,11,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20211018T092233_sui_zug.tif
2021-10-28T10:03:00.000+00:00,S3B,10.34679,8.43407,12.16017,6,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20211028T100343_sui_zug.tif
2021-11-02T09:33:00.000+00:00,S3B,8.62056,8.62056,8.62056,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20211102T093348_sui_zug.tif
2021-11-06T09:30:00.000+00:00,S3B,10.33659,7.37723,12.25694,21,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20211106T093004_sui_zug.tif
2021-11-08T10:18:00.000+00:00,S3B,8.34134,6.72387,9.95881,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20211108T101842_sui_zug.tif
2021-11-09T09:52:00.000+00:00,S3B,11.24003,8.77894,13.95962,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20211109T095231_sui_zug.tif
2021-12-05T10:18:00.000+00:00,S3B,10.44726,6.60313,12.82545,13,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20211205T101842_sui_zug.tif
2021-12-03T09:30:00.000+00:00,S3B,12.5007,10.69977,13.64432,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20211203T093004_sui_zug.tif
2021-12-07T09:26:00.000+00:00,S3B,10.50063,8.68722,13.32867,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20211207T092620_sui_zug.tif
2022-01-07T09:22:00.000+00:00,S3B,13.03361,12.49384,14.09357,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220107T092235_sui_zug.tif
2022-01-18T09:37:00.000+00:00,S3B,11.15895,8.58696,14.14395,6,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220118T093731_sui_zug.tif
2022-01-21T09:59:00.000+00:00,S3B,10.56122,7.58419,12.40759,13,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220121T095957_sui_zug.tif
2022-01-28T10:18:00.000+00:00,S3B,10.06936,8.45309,11.72584,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220128T101838_sui_zug.tif
2022-02-05T10:11:00.000+00:00,S3B,7.28127,3.23754,10.20301,30,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220205T101109_sui_zug.tif
2022-02-13T10:03:00.000+00:00,S3B,8.1276,3.70159,10.72967,26,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220213T100342_sui_zug.tif
2022-03-05T09:45:00.000+00:00,S3B,7.98468,3.80217,10.58374,50,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220305T094501_sui_zug.tif
2022-02-28T10:14:00.000+00:00,S3B,6.48043,2.62357,9.71492,45,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220228T101457_sui_zug.tif
2022-03-09T09:41:00.000+00:00,S3B,8.13415,4.39897,10.5006,29,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220309T094117_sui_zug.tif
2022-03-08T10:07:00.000+00:00,S3B,7.37877,4.68765,9.18424,6,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220308T100728_sui_zug.tif
2022-03-10T09:15:00.000+00:00,S3B,10.5147,8.83574,11.67579,7,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220310T091506_sui_zug.tif
2022-03-13T09:37:00.000+00:00,S3B,10.59516,9.82392,11.14874,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220313T093732_sui_zug.tif
2022-03-20T09:56:00.000+00:00,S3B,9.26062,5.06451,12.94497,53,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220320T095614_sui_zug.tif
2022-03-24T09:52:00.000+00:00,S3B,10.38104,8.11857,12.6869,64,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220324T095230_sui_zug.tif
2022-03-27T10:14:00.000+00:00,S3B,11.10174,6.59118,13.68852,53,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220327T101456_sui_zug.tif
2022-04-04T10:07:00.000+00:00,S3B,9.36665,2.82437,12.96288,35,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220404T100727_sui_zug.tif
2022-04-17T09:30:00.000+00:00,S3B,10.30434,8.07871,12.51852,36,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220417T093006_sui_zug.tif
2022-04-19T10:18:00.000+00:00,S3B,9.4794,8.98891,10.34533,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220419T101843_sui_zug.tif
2022-04-20T09:52:00.000+00:00,S3B,10.67501,9.1532,11.8864,62,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220420T095232_sui_zug.tif
2022-04-21T09:26:00.000+00:00,S3B,9.35137,8.96539,9.69681,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220421T092622_sui_zug.tif
2022-04-27T10:11:00.000+00:00,S3B,9.0104,6.18409,11.11322,61,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220427T101115_sui_zug.tif
2022-05-01T10:07:00.000+00:00,S3B,8.07215,6.1606,9.1612,11,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220501T100732_sui_zug.tif
2022-05-02T09:41:00.000+00:00,S3B,7.72729,5.67452,8.91371,23,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220502T094121_sui_zug.tif
2022-04-28T09:45:00.000+00:00,S3B,9.30569,5.87892,11.02034,53,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220428T094504_sui_zug.tif
2022-06-10T09:30:00.000+00:00,S3B,7.40572,4.97599,8.64027,8,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220610T093015_sui_zug.tif
2022-06-14T09:26:00.000+00:00,S3B,5.761,5.7183,5.80371,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220614T092631_sui_zug.tif
2022-06-25T09:41:00.000+00:00,S3B,3.51919,2.81177,4.71855,21,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220625T094128_sui_zug.tif
2022-07-02T10:00:00.000+00:00,S3B,3.23171,2.70979,3.91268,63,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220702T100011_sui_zug.tif
2022-07-03T09:34:00.000+00:00,S3B,2.77781,2.657,2.94806,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220703T093400_sui_zug.tif
2022-07-06T09:56:00.000+00:00,S3B,3.48147,2.69408,5.67731,21,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220706T095627_sui_zug.tif
2022-07-10T09:52:00.000+00:00,S3B,3.00295,2.54339,3.48693,20,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220710T095244_sui_zug.tif
2022-07-11T09:26:00.000+00:00,S3B,2.91389,2.91389,2.91389,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220711T092633_sui_zug.tif
2022-07-17T10:11:00.000+00:00,S3B,2.51263,2.19202,3.3316,27,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220717T101127_sui_zug.tif
2022-07-18T09:45:00.000+00:00,S3B,2.5266,2.33851,2.86858,6,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220718T094516_sui_zug.tif
2022-07-13T10:15:00.000+00:00,S3B,2.67094,2.21955,3.01029,28,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220713T101511_sui_zug.tif
2022-07-22T09:41:00.000+00:00,S3B,2.737,2.45431,3.06456,6,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220722T094131_sui_zug.tif
2022-07-25T10:03:00.000+00:00,S3B,2.66279,2.27056,3.51035,38,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220725T100358_sui_zug.tif
2022-07-30T09:34:00.000+00:00,S3B,2.74162,2.74162,2.74162,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220730T093402_sui_zug.tif
2022-08-03T09:30:00.000+00:00,S3B,2.56376,2.52034,2.6238,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220803T093017_sui_zug.tif
2022-08-02T09:56:00.000+00:00,S3B,2.65305,2.3446,3.16734,27,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220802T095628_sui_zug.tif
2022-08-09T10:15:00.000+00:00,S3B,2.39276,2.19369,2.70285,16,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220809T101509_sui_zug.tif
2022-08-10T09:48:00.000+00:00,S3B,2.60912,2.42248,2.96056,6,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220810T094859_sui_zug.tif
2022-08-13T10:11:00.000+00:00,S3B,2.3748,2.1882,2.95438,31,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220813T101126_sui_zug.tif
2022-08-22T09:37:00.000+00:00,S3B,3.17733,2.7729,4.50698,11,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220822T093747_sui_zug.tif
2022-08-21T10:03:00.000+00:00,S3B,2.84594,2.45566,3.56837,46,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220821T100358_sui_zug.tif
2022-08-25T10:00:00.000+00:00,S3B,2.90332,2.5162,5.37118,50,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220825T100013_sui_zug.tif
2022-08-29T09:56:00.000+00:00,S3B,3.13693,2.87619,3.46997,6,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220829T095629_sui_zug.tif
2022-09-01T10:18:00.000+00:00,S3B,3.34917,2.99766,3.61839,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220901T101855_sui_zug.tif
2022-09-02T09:52:00.000+00:00,S3B,3.11103,2.73905,3.61353,21,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220902T095244_sui_zug.tif
2022-09-13T10:07:00.000+00:00,S3B,3.33267,3.33267,3.33267,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220913T100740_sui_zug.tif
2022-09-18T09:37:00.000+00:00,S3B,3.51498,2.97286,4.60455,12,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220918T093744_sui_zug.tif
2022-09-21T10:00:00.000+00:00,S3B,4.71579,3.29994,7.01847,62,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220921T100009_sui_zug.tif
2022-09-22T09:33:00.000+00:00,S3B,4.92538,3.48435,7.66373,31,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20220922T093359_sui_zug.tif
2022-10-06T10:11:00.000+00:00,S3B,4.71207,3.54225,7.30905,7,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20221006T101121_sui_zug.tif
2022-10-07T09:45:00.000+00:00,S3B,4.74022,4.74022,4.74022,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20221007T094510_sui_zug.tif
2022-10-10T10:07:00.000+00:00,S3B,7.02522,5.80626,8.01536,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20221010T100738_sui_zug.tif
2022-10-18T10:00:00.000+00:00,S3B,5.89593,4.03268,8.29976,41,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20221018T100009_sui_zug.tif
2022-10-22T09:56:00.000+00:00,S3B,5.78386,3.56781,8.83414,46,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20221022T095625_sui_zug.tif
2022-10-25T10:18:00.000+00:00,S3B,6.0142,3.81608,8.36387,22,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20221025T101853_sui_zug.tif
2022-10-27T09:26:00.000+00:00,S3B,8.63657,8.63657,8.63657,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20221027T092632_sui_zug.tif
2022-11-07T09:41:00.000+00:00,S3B,7.57414,6.07907,8.45554,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20221107T094131_sui_zug.tif
2022-11-10T10:03:00.000+00:00,S3B,7.12135,4.54576,10.2338,6,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20221110T100358_sui_zug.tif
2022-11-21T10:18:00.000+00:00,S3B,7.40023,6.06882,9.29399,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20221121T101854_sui_zug.tif
2022-11-23T09:26:00.000+00:00,S3B,13.64763,12.26002,14.34143,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20221123T092632_sui_zug.tif
2022-11-26T09:48:00.000+00:00,S3B,9.01475,2.99204,11.3915,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20221126T094859_sui_zug.tif
2022-12-19T09:52:00.000+00:00,S3B,13.33458,12.68995,13.97921,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20221219T095243_sui_zug.tif
2025-01-07T09:46:00.000+00:00,S3A,10.20655,10.20655,10.20655,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20250107T094656_zug.tif
2024-12-25T09:45:00.000+00:00,S3B,10.94499,5.51567,17.29735,6,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20241225T094536_zug.tif
2023-01-24T09:58:00.000+00:00,S3A,13.93334,13.93334,13.93334,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20230124T095812_sui_zug.tif
2023-02-09T09:43:00.000+00:00,S3A,9.51202,7.76793,10.86999,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20230209T094315_sui_zug.tif
2023-02-10T09:17:00.000+00:00,S3A,2.92438,2.92438,2.92438,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20230210T091704_sui_zug.tif
2023-02-12T10:05:00.000+00:00,S3A,7.71151,7.38204,8.04098,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20230212T100540_sui_zug.tif
2023-02-16T10:01:00.000+00:00,S3A,4.72278,4.39535,5.0502,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20230216T100154_sui_zug.tif
2023-02-21T09:31:00.000+00:00,S3A,9.41501,7.86357,11.73198,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20230221T093159_sui_zug.tif
2023-02-24T09:54:00.000+00:00,S3A,7.23974,7.23974,7.23974,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20230224T095426_sui_zug.tif
2023-03-15T10:01:00.000+00:00,S3A,5.71775,3.02938,8.73803,19,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20230315T100155_sui_zug.tif
2023-03-19T09:58:00.000+00:00,S3A,5.26989,5.26989,5.26989,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20230319T095813_sui_zug.tif
